Filename Group AtomID Type Fx_Truth Fy_Truth Fz_Truth Fx_Pred Fy_Pred Fz_Pred Testing_Bool
BCC_2.json Displaced_BCC 17 1 0.130914 -0.582942 0.03917 0.2557428992829851 -0.4950679292612884 -0.30314854452507534 False
BCC_2.json Displaced_BCC 18 1 0.418129 0.388694 -1.393579 0.36717126047416443 -0.3277911236899065 -1.047571671341525 False
BCC_2.json Displaced_BCC 19 1 0.203286 -0.527057 -0.549649 0.3416619940042145 -0.4566183718709209 -0.9314850824999132 False
BCC_2.json Displaced_BCC 20 1 0.116081 -1.993238 2.124523 0.3158724268890529 -1.0668624693324837 1.5093787392557645 False
BCC_2.json Displaced_BCC 21 1 0.251868 1.623578 1.121764 0.3791820577504149 1.8754701067866995 1.038991936140024 False
BCC_2.json Displaced_BCC 22 1 -0.60696 -1.008076 -0.05693 0.0022155033161482037 -0.6711385976946832 -0.05977757837734177 False
BCC_2.json Displaced_BCC 23 1 -0.477682 0.619238 -0.426472 -0.47787157063879604 0.40367890751587865 -0.43090883613012443 False
BCC_2.json Displaced_BCC 24 1 -0.219331 -0.900422 0.085838 0.251664419712314 -1.06648293304755 0.04921748751725895 False
BCC_2.json Displaced_BCC 25 1 2.179344 0.818455 1.969854 1.4968992744471925 1.442416680563905 1.4658625310782125 False
BCC_2.json Displaced_BCC 26 1 0.066493 -1.369324 -1.060782 0.1899982675158063 -1.5954149350415503 -0.8158658822617626 False
BCC_2.json Displaced_BCC 27 1 1.495401 1.861587 -0.033194 1.2959799442392557 1.1980682995184129 -0.1949321005601288 False
BCC_2.json Displaced_BCC 28 1 0.149108 1.822933 1.469216 -0.20057122648189452 0.8976817584219565 0.9275111363816217 False
BCC_2.json Displaced_BCC 29 1 0.42718 -1.609424 -1.224098 0.4872555498397567 -1.588954754103908 -1.1495194093631704 False
BCC_2.json Displaced_BCC 30 1 0.084742 0.557896 -0.456487 0.5779420707119476 -0.15559686973632134 -0.6141379271179763 False
BCC_2.json Displaced_BCC 31 1 -1.934503 -0.752789 1.48785 -1.1843846421856168 -0.8073732448221729 1.0671328995005576 False
BCC_2.json Displaced_BCC 32 1 -1.229494 -0.484439 -1.358874 -0.7483396350000657 0.261504524305496 -1.0409204911442613 False
BCC_2.json Displaced_BCC 33 1 1.921122 -0.938531 0.820666 2.0422989071068756 -0.4211431437832348 1.1647158826118909 False
BCC_2.json Displaced_BCC 34 1 1.234126 0.870681 -0.99265 0.9875168370542812 0.3787432211664829 -0.6375141308885017 False
BCC_2.json Displaced_BCC 35 1 -0.975535 1.13482 0.108656 -0.8006534892781807 0.8986014032433804 0.02764922280033462 False
BCC_2.json Displaced_BCC 36 1 -0.039766 -0.878359 -0.651697 -0.22347159872598335 -0.9199277219182417 -0.921507765400415 False
BCC_2.json Displaced_BCC 37 1 -0.816596 1.409513 -0.309355 -0.6133284088320771 1.3385085091604203 0.10283594786620934 False
BCC_2.json Displaced_BCC 38 1 1.859748 -1.248881 0.899404 1.163805736037319 -1.1592864063746053 0.9053435964944909 False
BCC_2.json Displaced_BCC 39 1 0.395776 -0.669972 -2.721461 0.439842099930042 -0.47539626409098573 -2.7773478541659955 False
BCC_2.json Displaced_BCC 40 1 -0.671291 0.362604 -0.539021 -0.8227227041056543 -0.09422872668639139 -0.4409545685233045 False
BCC_2.json Displaced_BCC 41 1 -0.188259 1.341073 -0.158559 -0.41531480249199254 1.8069670420745214 0.12769763376366966 False
BCC_2.json Displaced_BCC 42 1 1.446618 1.907859 1.214679 1.02144098712242 1.6935086962772266 0.569027085180843 False
BCC_2.json Displaced_BCC 43 1 -0.827626 -0.053836 -0.695514 -0.6513699325782847 0.24301319243021502 -0.7472667244746082 False
BCC_2.json Displaced_BCC 44 1 0.682118 0.586247 -0.235491 0.41587848892687396 0.4530106952593914 -0.4109444247206603 False
BCC_2.json Displaced_BCC 45 1 -2.996765 -1.824506 1.97593 -2.315044876838715 -0.6113812062739548 1.0745652963927719 False
BCC_2.json Displaced_BCC 46 1 0.811714 -1.188027 0.493333 0.7226978825188524 -1.192963363821019 0.27182549913993187 False
BCC_2.json Displaced_BCC 47 1 -0.996458 0.210843 0.346855 -1.4727423488474947 -0.15292509796226467 0.6718250099666156 False
BCC_2.json Displaced_BCC 48 1 1.943666 0.394624 -1.649648 1.4178824887976238 -0.18586431543494858 -0.7197321838461741 False
BCC_2.json Displaced_BCC 49 1 0.91047 0.263158 0.079445 0.7604560345782412 -0.0785483737949359 0.23986232989896275 False
BCC_2.json Displaced_BCC 50 1 -1.172036 0.51008 -0.179543 -0.8330634490585852 0.3863341557580518 -0.2541826728264185 False
BCC_2.json Displaced_BCC 51 1 0.344097 1.095134 -0.874028 0.46746921554762394 0.5059234620404867 -0.4210306785398517 False
BCC_2.json Displaced_BCC 52 1 -3.233148 3.075485 0.666856 -2.03342060762374 1.3482604956170832 0.5664737883647678 False
BCC_2.json Displaced_BCC 53 1 -0.949494 -3.102187 -3.614177 -0.5492788655228376 -1.3741726471407634 -2.050062427974557 False
BCC_2.json Displaced_BCC 54 1 2.733141 0.980114 2.718789 1.3633460396651182 -0.2585267103727845 1.2638984220618144 False
BCC_3.json Displaced_BCC 1 1 0.078511 0.774502 -3.074145 0.04838009263842944 0.8857297675991469 -2.3964228489475943 False
BCC_3.json Displaced_BCC 2 1 -0.388557 1.148359 1.788807 -0.05060002644611157 0.6690225544174281 1.949377032086037 False
BCC_3.json Displaced_BCC 3 1 0.320177 -0.192327 -1.925714 0.0902699832570375 0.44510547619096075 -1.9488051445278818 False
BCC_3.json Displaced_BCC 4 1 0.151826 0.305556 0.342341 0.5721142266484617 0.442740503704933 0.7842043788508453 False
BCC_3.json Displaced_BCC 5 1 -1.172443 -1.196633 -0.381029 -1.1489757738275006 -0.8274977960911969 -0.24612970391612776 False
BCC_3.json Displaced_BCC 6 1 1.471988 -1.800854 -0.398222 1.4191276599044262 -1.1061996067457533 0.3361619921680687 False
BCC_3.json Displaced_BCC 7 1 1.172612 2.338131 1.461522 0.7734763725368983 1.429750911693876 0.91382859102558 False
BCC_3.json Displaced_BCC 8 1 -0.524353 -0.677178 0.569751 -0.5933948580430678 -0.3266676133977142 0.36439200325868787 False
BCC_3.json Displaced_BCC 9 1 0.265224 -1.853189 -1.194265 0.14732576527726338 -1.8164892659763123 -1.5664514590465497 False
BCC_3.json Displaced_BCC 10 1 -1.305786 1.821863 0.915691 -0.825985731685341 1.5982608022688054 0.8797538140465538 False
BCC_3.json Displaced_BCC 11 1 0.473027 -1.331628 -1.56567 0.17077981075784154 -0.6584398753264293 -0.7721357655587127 False
BCC_3.json Displaced_BCC 12 1 -0.34357 2.420135 0.231492 -0.6839034989232629 1.7575965006057832 0.058267727405607275 False
BCC_3.json Displaced_BCC 13 1 -2.578904 -2.079435 2.539246 -1.6691442256658804 -0.9668817048262645 1.1434549726449506 False
BCC_3.json Displaced_BCC 14 1 -0.854033 -1.11806 1.182547 -1.0154310016905015 -0.7047156931693295 0.8856004289250647 False
BCC_3.json Displaced_BCC 15 1 -0.467825 0.142616 -0.130294 -0.9605319152421041 0.3442232760146528 0.1948382372144845 False
BCC_3.json Displaced_BCC 16 1 -0.731988 0.661803 -1.877031 -0.8240554306259551 0.437305908218899 -1.3420937591575033 False
BCC_3.json Displaced_BCC 17 1 -0.079074 -1.393283 -0.700726 -0.13935797408474015 -1.6378277821828993 -0.7814220766256734 False
BCC_3.json Displaced_BCC 18 1 -0.318713 -2.059723 0.143176 0.31305151424932864 -0.9732553865436269 -0.09324956259883238 False
BCC_3.json Displaced_BCC 19 1 0.649317 -0.982046 -0.987759 0.939584198299703 -0.9656825969296512 -1.5229701485252876 False
BCC_3.json Displaced_BCC 20 1 0.358887 -0.808113 0.020022 0.00969747614833201 -0.581542131350867 0.2663035690187141 False
BCC_3.json Displaced_BCC 21 1 1.043621 1.493821 1.154247 1.0166204520077968 1.7635811808337958 1.3077447444770924 False
BCC_3.json Displaced_BCC 22 1 -0.475689 -0.239773 0.337642 -0.3043584280356092 -0.47813714135791957 0.24489518079720712 False
BCC_3.json Displaced_BCC 23 1 -0.164073 0.238569 0.134521 -0.299644911661613 0.1643949288302733 -0.08251648465165681 False
BCC_3.json Displaced_BCC 24 1 0.337469 -0.531079 0.293633 0.6071621042218855 -0.5636430265678106 0.26895074922903667 False
BCC_3.json Displaced_BCC 25 1 1.902994 0.646598 1.055407 1.7776888983000143 1.0857029183020792 1.0877750164301727 False
BCC_3.json Displaced_BCC 26 1 -0.705785 -1.624672 0.59768 -0.28578968900412943 -2.025762224096629 0.009166097018833586 False
BCC_3.json Displaced_BCC 27 1 1.087057 0.860747 -0.071448 1.2827825505194674 0.6524038539526995 -0.23600457815129372 False
BCC_3.json Displaced_BCC 28 1 0.303333 0.759117 0.988318 0.055715698338649505 0.13025181227219074 1.1558332128621673 False
BCC_3.json Displaced_BCC 29 1 1.972395 -0.68173 -1.740951 1.6209694052725 -0.7763255047297766 -1.5169246505216658 False
BCC_3.json Displaced_BCC 30 1 0.534301 0.691166 0.33332 0.7281324766537076 0.3965426023056287 -0.045917249777715656 False
BCC_3.json Displaced_BCC 31 1 -2.318362 -0.853012 0.193493 -1.636653503768096 -0.7882872798816292 -0.03771557197603197 False
BCC_3.json Displaced_BCC 32 1 -0.299979 -1.645948 -1.888923 0.7091112219668654 -0.3681330011032178 -0.9942010882449059 False
BCC_3.json Displaced_BCC 33 1 0.586136 -0.962061 1.644513 0.7440483866645817 -0.6022298960369443 1.9962680704093456 False
BCC_3.json Displaced_BCC 34 1 0.895504 0.96948 -1.159718 0.3278772339664916 0.667711459460425 -1.3191199512911949 False
BCC_3.json Displaced_BCC 35 1 -0.650427 1.385707 -0.230145 -0.31405493745886914 0.8563347105432348 -0.5318033161898397 False
BCC_3.json Displaced_BCC 36 1 0.899776 0.423663 0.126451 0.4544520102368751 -0.21905014489459407 -0.14299510514271715 False
BCC_3.json Displaced_BCC 37 1 -0.794656 0.815228 0.039522 -1.0123471459155988 0.9373222628954756 0.4075753323132997 False
BCC_3.json Displaced_BCC 38 1 0.709237 -0.766675 0.419655 0.5773001560947153 -1.1096484675461888 0.2254900241362836 False
BCC_3.json Displaced_BCC 39 1 -1.039762 -0.942693 -1.573563 -0.4269264504998743 -0.45343801643206794 -1.5341402300691556 False
BCC_3.json Displaced_BCC 40 1 -0.479437 0.708177 0.454442 -0.3350965606678846 0.0901746113172994 0.5851716181081084 False
BCC_3.json Displaced_BCC 41 1 -0.43286 1.033108 0.702773 -0.5691969841818925 1.7850693740112757 0.6736802869742969 False
BCC_3.json Displaced_BCC 42 1 2.157996 1.39217 2.121635 1.1415900938881567 1.2029837703936375 1.2878297453357588 False
BCC_3.json Displaced_BCC 43 1 -1.207088 -1.014513 -2.023602 -0.757955818370332 -0.10664401916661834 -1.1967347169307978 False
BCC_3.json Displaced_BCC 44 1 1.867458 1.404377 0.979038 1.2745237979163182 0.8742382369176509 0.28631295960528735 False
BCC_3.json Displaced_BCC 45 1 -3.094311 -0.309955 1.003355 -2.541525173432324 -0.35489435505818334 0.5740456064068883 False
BCC_3.json Displaced_BCC 46 1 1.869234 -0.95749 -1.296573 1.3028800661970137 -0.6959506585826475 -0.7734823636718693 False
BCC_3.json Displaced_BCC 47 1 -0.647449 1.012711 0.567511 -0.8969486000180917 0.9814873695521007 0.5561303893934585 False
BCC_3.json Displaced_BCC 48 1 0.770451 -1.088974 -1.090266 0.6348192272469382 -1.3730459106860873 -1.0053372081800187 False
BCC_3.json Displaced_BCC 49 1 0.21963 0.005286 1.165586 0.30897042933378216 -0.34204003530414895 1.268725313065699 False
BCC_3.json Displaced_BCC 50 1 -0.426832 0.599091 -0.345599 -0.6470872356591384 0.5269791920680287 -0.298038372093731 False
BCC_3.json Displaced_BCC 51 1 2.170673 2.829715 -0.757157 1.0083789462673718 1.5026424243970824 0.22234646469108607 False
BCC_3.json Displaced_BCC 52 1 -1.362796 1.673933 -0.46401 -0.776752295925884 0.8443834540142543 -0.10046366015893476 False
BCC_3.json Displaced_BCC 53 1 -1.906068 -2.251947 -1.927455 -0.9930332894552911 -1.529510474129018 -1.292227639917491 False
BCC_3.json Displaced_BCC 54 1 0.501988 0.80736 3.296928 -0.3480787945217598 -0.12000025466809221 1.8431790979745688 False
BCC_8.json Displaced_BCC 1 1 0.556788 -0.67783 -1.5106 0.05160975834859649 0.12047747375367077 -1.234791418038333 False
BCC_8.json Displaced_BCC 2 1 -1.918774 0.138683 2.301326 -1.093292468485582 -0.1217667347407777 2.089655167861555 False
BCC_8.json Displaced_BCC 3 1 0.748737 -0.469771 -1.769605 0.3801701841343619 0.05171196202949963 -1.7898855444041866 False
BCC_8.json Displaced_BCC 4 1 0.793708 -0.519091 0.991363 0.9839099048653328 -0.13502414276381705 1.312353870135459 False
BCC_8.json Displaced_BCC 5 1 0.443248 -0.426577 -0.905273 0.01502985735222745 -0.828469817965091 -0.3422523264118542 False
BCC_8.json Displaced_BCC 6 1 0.739427 -0.726997 -0.766983 0.43191073551448134 -0.16909071299824252 -0.3053932067092914 False
BCC_8.json Displaced_BCC 7 1 1.642308 1.605642 1.000091 1.1226227858624753 0.8454486718222818 0.6071571464650651 False
BCC_8.json Displaced_BCC 8 1 0.370247 0.48123 0.316324 0.1183031977474302 0.2729504993993179 0.5047919230803208 False
BCC_8.json Displaced_BCC 9 1 0.337827 -1.517721 -1.355537 -0.10684337967828048 -1.1074395563137411 -1.824221286034001 False
BCC_8.json Displaced_BCC 10 1 -2.537997 2.199599 0.12697 -1.527402822999582 1.4269645436448721 0.6106518930030181 False
BCC_8.json Displaced_BCC 11 1 -0.170102 -1.253786 -3.131771 -0.6414377895841767 -0.38775672408724904 -1.7851804466856716 False
BCC_8.json Displaced_BCC 12 1 -0.736293 2.568367 0.959357 -0.8603181348642734 1.9012028904149865 0.2969934166531906 False
BCC_8.json Displaced_BCC 13 1 -1.357883 -2.290461 2.801884 -0.5519020955524461 -1.0887842368430927 1.427945972259169 False
BCC_8.json Displaced_BCC 14 1 1.010984 -1.898276 1.569223 -0.07690193236543069 -0.9304753985561027 0.9477192573982378 False
BCC_8.json Displaced_BCC 15 1 0.28987 0.883996 -0.281886 -0.03878462435039503 1.29800758543551 -0.013863822115261836 False
BCC_8.json Displaced_BCC 16 1 -0.834231 0.053286 -1.593869 -0.657764174695196 0.4128307738455904 -1.3044198391984971 False
BCC_8.json Displaced_BCC 17 1 -0.079769 -1.229448 0.075092 -0.08700190555352066 -1.328345681616695 -0.21340595543123442 False
BCC_8.json Displaced_BCC 18 1 0.103273 -1.036598 -1.620168 0.9090122782762132 -0.9008415495327644 -1.1832432403918516 False
BCC_8.json Displaced_BCC 19 1 -0.15681 0.002856 0.109545 -0.21815714129555197 0.4354905610378358 0.1440162249869356 False
BCC_8.json Displaced_BCC 20 1 0.491934 -1.902197 0.607502 0.3293577779318614 -1.381765283466405 0.7914869678824907 False
BCC_8.json Displaced_BCC 21 1 1.051845 1.685557 0.716388 1.0072064495999689 1.549244883016247 0.588527132767463 False
BCC_8.json Displaced_BCC 22 1 0.154733 0.132572 -0.385023 0.4613572927192922 -0.039950641402207165 -0.3031444370019877 False
BCC_8.json Displaced_BCC 23 1 -0.85754 -0.046821 0.044073 -0.9999980597570217 -0.38519894254129755 0.1796281116509703 False
BCC_8.json Displaced_BCC 24 1 -0.154277 -1.618489 1.137429 -0.049608503176547136 -1.7708000052500992 0.9035792968140396 False
BCC_8.json Displaced_BCC 25 1 0.516853 -0.031072 2.168022 0.4878517966529027 0.5149632315709742 2.5188508039920707 False
BCC_8.json Displaced_BCC 26 1 -0.19104 -1.640479 -0.218034 -0.1900390249228037 -2.148012127155422 -0.6237729840550184 False
BCC_8.json Displaced_BCC 27 1 1.051143 1.341567 0.195318 1.0766115816586908 1.1449682647474975 -0.22076885006481348 False
BCC_8.json Displaced_BCC 28 1 -0.286649 1.057284 0.327442 -0.415245982989803 0.3010354585178413 0.523002569616494 False
BCC_8.json Displaced_BCC 29 1 2.454386 -2.330371 -0.861132 1.9175629347132035 -1.4528791154094538 -0.7913682975246779 False
BCC_8.json Displaced_BCC 30 1 -0.369274 0.99695 -0.846145 0.19126088484731854 0.7577264893696422 -1.397113753792969 False
BCC_8.json Displaced_BCC 31 1 -0.545145 -0.225476 0.969587 -0.05444295811092541 -0.10360032661433584 1.2367344852640765 False
BCC_8.json Displaced_BCC 32 1 -0.97093 -1.700112 -1.838196 0.03540876014843263 -0.29147702981801826 -1.0236627628328718 False
BCC_8.json Displaced_BCC 33 1 0.788188 -0.658484 1.70621 0.9546969671748915 -0.6382815160621221 1.8102983594442972 False
BCC_8.json Displaced_BCC 34 1 0.344727 0.704928 0.157548 0.29903783176053 0.44201428358927075 -0.05802834342568941 False
BCC_8.json Displaced_BCC 35 1 -1.939704 1.794052 0.479038 -1.126482900663432 1.0892025191190706 0.7424064136752598 False
BCC_8.json Displaced_BCC 36 1 0.243383 -0.808705 -0.52527 0.2926003078906371 -1.427953036816584 -0.8460472191265962 False
BCC_8.json Displaced_BCC 37 1 -1.485362 1.795728 -1.262133 -1.679137250800185 2.0553703188732784 -0.6514737031499765 False
BCC_8.json Displaced_BCC 38 1 1.263397 0.222212 1.789119 1.1248602659630333 -0.49737709158008875 0.9176251668931831 False
BCC_8.json Displaced_BCC 39 1 -0.327807 -0.793748 -1.979357 0.11526779016226024 -0.5892765311173653 -1.879296736300402 False
BCC_8.json Displaced_BCC 40 1 -1.319359 -0.168591 0.474034 -1.6003877053220479 -0.7526079846026872 0.515641555603713 False
BCC_8.json Displaced_BCC 41 1 0.414502 1.370212 0.309023 0.519727951002763 1.8000211379422737 0.3917033291823634 False
BCC_8.json Displaced_BCC 42 1 2.112914 2.183214 1.555991 1.2206167162686024 1.454360191068583 0.524112649543036 False
BCC_8.json Displaced_BCC 43 1 -0.638427 -1.761151 -1.247128 -0.6046842789587589 -1.1111468212769453 -0.8696363640072443 False
BCC_8.json Displaced_BCC 44 1 1.126883 1.771936 0.731665 0.5101739450963103 1.2143153528417896 0.42163910544530137 False
BCC_8.json Displaced_BCC 45 1 -2.202411 -1.241629 0.531987 -2.184772584798322 -0.5639184651288691 0.5048592451975911 False
BCC_8.json Displaced_BCC 46 1 0.97697 -0.452695 -0.680973 1.2657848682782846 -0.3351013195679267 -0.8016372265832814 False
BCC_8.json Displaced_BCC 47 1 -0.569914 0.544987 0.445982 -0.6227307483776168 0.472157322050345 0.6505375270397229 False
BCC_8.json Displaced_BCC 48 1 0.640131 -0.024991 -0.918091 0.7753836589221059 -0.18289665696693513 -0.7523013234635576 False
BCC_8.json Displaced_BCC 49 1 -0.321351 -0.771339 0.862505 -0.4896632537917435 -1.1577945465335375 0.7168264466109209 False
BCC_8.json Displaced_BCC 50 1 -1.037048 0.701643 -0.025492 -0.9466570756850157 0.3070440152402789 -0.06330690354495305 False
BCC_8.json Displaced_BCC 51 1 1.93369 2.92161 -1.499861 1.3291634363432836 1.53706579161764 -0.30159162639287385 False
BCC_8.json Displaced_BCC 52 1 -2.453675 1.564843 0.655552 -1.5983919305371477 0.7630507190845616 0.3266965880781866 False
BCC_8.json Displaced_BCC 53 1 -0.298729 -2.031929 -2.821342 0.14569597404024914 -1.1950227076052995 -2.457000134935006 False
BCC_8.json Displaced_BCC 54 1 1.158405 1.531882 1.928281 0.34985283404006495 0.8554297643003144 0.8313671250779684 False
BCC_4.json Displaced_BCC 1 1 1.036339 -0.553602 -1.509413 0.3636769665439139 0.19229781981824634 -0.8346559495419628 False
BCC_4.json Displaced_BCC 2 1 -1.142381 -0.38124 0.773395 -1.1226341529129291 -0.45018330088309133 0.6044597990525243 False
BCC_4.json Displaced_BCC 3 1 0.881726 0.55755 -0.326543 1.007776426011663 0.5792165861176037 -0.4087229503266081 False
BCC_4.json Displaced_BCC 4 1 -0.122739 -0.795043 1.221499 0.2847262719493987 -0.6976064122526219 1.1535654604397823 False
BCC_4.json Displaced_BCC 5 1 -1.7763 -1.011632 -0.445853 -1.2859780615875578 -0.3531452445999151 -0.2479980713039695 False
BCC_4.json Displaced_BCC 6 1 1.584106 -2.293162 0.196284 0.9496846419795031 -1.2408047898699488 0.19113660007167088 False
BCC_4.json Displaced_BCC 7 1 0.769286 0.831055 0.301207 0.6625810563100878 0.5488183313911468 0.1444321614042983 False
BCC_4.json Displaced_BCC 8 1 -0.190214 0.336725 0.865636 -0.5294236636329748 0.5186505097342928 0.8419231126522684 False
BCC_4.json Displaced_BCC 9 1 -0.455402 -0.720753 -0.151548 -0.7450105656756326 -0.93416249209117 -0.38951792798138835 False
BCC_4.json Displaced_BCC 10 1 -2.939961 2.107641 0.562846 -2.0085908999389 1.0481872226641786 0.17280061810535774 False
BCC_4.json Displaced_BCC 11 1 0.803627 -2.595707 -2.375381 -0.1858776002376033 -1.1683436571188004 -0.9270101547167509 False
BCC_4.json Displaced_BCC 12 1 -1.259463 3.750632 -0.106891 -0.6939808037323112 2.5599654039588096 -0.260223453395743 False
BCC_4.json Displaced_BCC 13 1 -2.03401 -1.195377 2.585494 -0.9456715451517633 -0.47894754832597386 1.406292531056628 False
BCC_4.json Displaced_BCC 14 1 -0.56741 -1.409525 1.503945 -1.0663253708984464 -0.9678959938134166 0.7573393453487267 False
BCC_4.json Displaced_BCC 15 1 0.319 0.938546 -0.113448 0.13750090204275317 1.164646320801282 0.026597644205669617 False
BCC_4.json Displaced_BCC 16 1 -0.237159 -0.599216 -1.433498 0.0009287757480641867 -0.2833517637781524 -0.7645293369315239 False
BCC_4.json Displaced_BCC 17 1 -0.603293 -1.11764 -0.086884 -0.43068481503916656 -1.2253715511193979 -0.4392625926533168 False
BCC_4.json Displaced_BCC 18 1 0.366653 -0.814026 -0.80013 0.7008313115283238 -0.8946184915059558 -0.9626017248059643 False
BCC_4.json Displaced_BCC 19 1 -0.149533 0.25932 -0.610436 0.15804806688484405 0.5307793258635086 -0.9454899674093471 False
BCC_4.json Displaced_BCC 20 1 0.278464 -0.754372 0.931782 0.35775612553724945 -0.7151388392814544 1.1503110427144694 False
BCC_4.json Displaced_BCC 21 1 1.331155 1.227953 1.549942 1.467760755178478 1.242028971550777 1.440175172414941 False
BCC_4.json Displaced_BCC 22 1 1.415424 1.204801 1.175799 0.8425159721439519 0.2653090849848133 0.6935429718559368 False
BCC_4.json Displaced_BCC 23 1 -0.141538 0.852068 0.296628 -0.29991232284341773 0.2630451473856722 0.2744573029342213 False
BCC_4.json Displaced_BCC 24 1 -0.390065 -1.085888 1.127117 -0.02738992306106837 -1.3743092847182572 1.4635801763478102 False
BCC_4.json Displaced_BCC 25 1 0.61683 -0.473365 1.726223 0.47769142208661697 0.2737047583027815 1.6163056543972913 False
BCC_4.json Displaced_BCC 26 1 0.195242 -1.799944 -0.538088 0.2212556308865707 -1.95671872327814 -0.6773743602033409 False
BCC_4.json Displaced_BCC 27 1 0.530753 0.627982 -0.045421 0.7522107556034396 0.5870787806129775 -0.25386634604729996 False
BCC_4.json Displaced_BCC 28 1 0.838566 1.316864 0.614038 0.6361321736692556 0.8525142482517297 0.35732720984167765 False
BCC_4.json Displaced_BCC 29 1 0.867567 -1.141378 -1.30953 0.9987523089190471 -1.227171473105741 -1.2965635185798536 False
BCC_4.json Displaced_BCC 30 1 -0.210323 0.210696 0.384316 -0.17991595472799993 -0.057799799486344616 0.2662796423720013 False
BCC_4.json Displaced_BCC 31 1 -0.80484 0.044494 0.395101 -0.35841215570242313 -0.24136075765030668 0.5551012003023306 False
BCC_4.json Displaced_BCC 32 1 -1.43873 -0.584218 -1.316375 -0.7162826242579057 0.6338468462702983 -0.7127475284622429 False
BCC_4.json Displaced_BCC 33 1 0.621854 0.133901 0.243236 0.7921681331412329 0.4459946293158006 0.5769197720096375 False
BCC_4.json Displaced_BCC 34 1 0.279261 -0.276038 0.237899 0.23590072515508242 -0.2811189880269447 0.1855829954356941 False
BCC_4.json Displaced_BCC 35 1 -1.326796 1.057458 1.098206 -1.1258855187861658 0.7492852320444903 1.059132655549074 False
BCC_4.json Displaced_BCC 36 1 0.745716 -0.829046 -0.859739 0.7676379080068341 -1.0350001754954403 -0.985374377472787 False
BCC_4.json Displaced_BCC 37 1 -0.741154 2.128175 -0.430751 -0.6088778937221093 2.1470886979400725 -0.1019026271226974 False
BCC_4.json Displaced_BCC 38 1 1.200953 -1.19775 -0.25616 0.5385128911231203 -0.9427085935369655 -0.1533221258275611 False
BCC_4.json Displaced_BCC 39 1 0.135786 -0.186078 -2.215599 0.5108861314281881 -0.1251119445959725 -2.5494146644448135 False
BCC_4.json Displaced_BCC 40 1 -0.039204 0.36717 -0.650982 -0.3372655181547781 0.17793811858086195 -0.7354781268395973 False
BCC_4.json Displaced_BCC 41 1 0.230278 1.550094 0.24251 0.2670136683228793 2.140160110638808 0.4658733001902129 False
BCC_4.json Displaced_BCC 42 1 2.716493 1.617542 1.20799 1.7473283624660367 1.2654570710320474 0.8690592969788509 False
BCC_4.json Displaced_BCC 43 1 -1.022256 -0.17536 -0.867865 -0.8455776810579065 -0.10824852475644281 -1.0651957197153636 False
BCC_4.json Displaced_BCC 44 1 1.004335 0.238704 -0.734919 0.6883126757310473 -0.10629980830119892 -0.736737693335006 False
BCC_4.json Displaced_BCC 45 1 -1.924801 -0.712464 1.159232 -2.045069926639239 -0.4822376559185345 1.160149702700352 False
BCC_4.json Displaced_BCC 46 1 0.337345 -0.924942 -0.538749 0.44861691170199414 -0.6230736406001389 -0.5637754964955006 False
BCC_4.json Displaced_BCC 47 1 -0.874232 0.467588 0.615094 -1.2764661860891415 0.39987910352690104 0.856258365375042 False
BCC_4.json Displaced_BCC 48 1 0.732014 -1.112804 -0.699182 0.7803059474549252 -1.3391856798933142 -0.6285260428182626 False
BCC_4.json Displaced_BCC 49 1 0.839591 -1.003948 0.68469 0.7724029308975531 -1.145653083233892 1.0598562299607441 False
BCC_4.json Displaced_BCC 50 1 -0.155864 1.182133 -0.492917 -0.44577611401464157 1.148354923956987 -0.5255756425953011 False
BCC_4.json Displaced_BCC 51 1 2.376142 1.640431 -1.638172 1.5355965296054284 0.5467323282358881 -0.5493502287951675 False
BCC_4.json Displaced_BCC 52 1 -2.44524 1.8416 -0.879395 -1.551052322497537 0.9244356775130109 -0.575072351472894 False
BCC_4.json Displaced_BCC 53 1 -1.106421 -1.283292 -2.272742 -0.7256697639080083 -0.9867842979131263 -2.0552073992368465 False
BCC_4.json Displaced_BCC 54 1 1.044823 0.536684 2.006502 0.45321900621214584 0.23693726465767373 0.9970364148138979 False
BCC_5.json Displaced_BCC 1 1 0.055475 -0.868863 -2.639446 -0.4226213424675692 0.031018659652049425 -1.9418148589454995 False
BCC_5.json Displaced_BCC 2 1 0.133385 0.958345 1.334282 0.18589139774069058 0.8282392819254638 1.3907966679146955 False
BCC_5.json Displaced_BCC 3 1 0.152037 0.685105 -1.338688 0.4876656927342553 0.7535247058329109 -1.4352198046944915 False
BCC_5.json Displaced_BCC 4 1 0.882932 -0.580173 1.896163 0.8124143935350622 -0.08595373179509215 1.7316515335479228 False
BCC_5.json Displaced_BCC 5 1 -1.252525 -0.603574 -1.126923 -1.2260224061233687 -0.26283982820592877 -0.7692433945438 False
BCC_5.json Displaced_BCC 6 1 0.661235 -1.926241 0.911392 0.47625432608439056 -1.291194088384525 1.0222503734349737 False
BCC_5.json Displaced_BCC 7 1 0.028724 1.660063 1.023838 0.2812943822371228 1.2547075379106754 1.0233610589137014 False
BCC_5.json Displaced_BCC 8 1 -0.70546 0.166489 0.836621 -0.9102394582787047 0.5379591517352826 0.7134034287596334 False
BCC_5.json Displaced_BCC 9 1 -0.084938 -1.979508 -0.962122 0.011038072909434885 -1.8868370388062972 -1.2832227681504191 False
